path,f1_mean,f1_std,mmd_rbf_mean,mmd_rbf_std,precision_mean,precision_std,recall_mean,recall_std,Statistics Report
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/IMDBBINARY/IMDBBINARY_6-LDP_train.npy,0.977794360964672,0.006057373660876089,0.006677858345210552,0.0006066342429792616,0.9791428571428572,0.0060000000000000045,0.9765,0.010259142264341605,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/IMDBBINARY/IMDBBINARY_4-LDP_train.npy,0.9574167868975542,0.006933253106310849,0.00921145360916853,0.001337823173900707,0.9621428571428572,0.01162772899721407,0.953,0.015198684153570641,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/IMDBBINARY/IMDBBINARY_2-LDP_train.npy,0.5948171691897458,0.08139524905922255,0.07044227346777916,0.03523442969685285,0.7070000000000001,0.16645824382942262,0.54,0.09646242791885347,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/IMDBBINARY/IMDBBINARY_3-LDP_train.npy,0.8347464759424674,0.06006441609809059,0.030721336603164673,0.016177724620865197,0.8651428571428571,0.07507601589898938,0.8085000000000001,0.05770831829121345,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/IMDBBINARY/IMDBBINARY_5-LDP_train.npy,0.9814052334673354,0.00848077552050577,0.006956015527248382,0.00040509126409352965,0.9764285714285714,0.013601470508735442,0.9864999999999998,0.006344288770224766,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/IMDBBINARY/IMDBBINARY_1-LDP_train.npy,0.4129665635180337,0.04062581025441854,0.07678870260715484,0.02341761169834216,0.7185714285714285,0.13057017817469435,0.2955,0.03927149093171788,
