path,f1_mean,f1_std,mmd_rbf_mean,mmd_rbf_std,precision_mean,precision_std,recall_mean,recall_std,Statistics Report
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/lobster_5-LDP_train.npy,0.5281024316476899,0.09130161500357502,0.33416536152362825,0.04064121964682106,0.42000000000000004,0.11955700544518673,0.76,0.053851648071345064,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/lobster_4-LDP_train.npy,0.33266889063869476,0.11165197370871267,0.46517145037651064,0.07361211749918035,0.22571428571428576,0.07974448992544493,0.74,0.23853720883753124,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/lobster_1-LDP_train.npy,0.05214956452221607,0.03451212233858745,0.6829719454050064,0.024553524302893717,0.027142857142857142,0.018571428571428572,0.9549999999999998,0.07889866919029748,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/lobster_3-LDP_train.npy,0.16502194284190141,0.06970171939187206,0.6474672123789788,0.12953616914274768,0.09428571428571428,0.04295227536677973,0.835,0.1184271928232701,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/lobster_6-LDP_train.npy,0.7681847728976144,0.1292566723565345,0.18144293427467345,0.04652747372783071,0.6971428571428572,0.1770276122818248,0.89,0.09695359714832659,
/local-scratch/kiarash/AAAI/LDPVAE/data/LDP/lobster_2-LDP_train.npy,0.13532982045861544,0.08787310463946571,0.5965247839689255,0.08197188510115196,0.08285714285714287,0.05707138387268051,0.63,0.212367605815953,
